2.0018 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
223.0592 	EXP 	grating: autoDraw = False
223.4950 	EXP 	window1: recordFrameIntervals = False
223.4961 	DATA 	Keypress: left
223.5095 	EXP 	fixation: autoDraw = False
223.5095 	EXP 	grating: autoDraw = False
223.5097 	EXP 	window1: recordFrameIntervals = False
224.5092 	EXP 	fixation: autoDraw = True
225.5092 	EXP 	fixation: autoDraw = False
225.5092 	EXP 	grating: autoDraw = True
225.5092 	EXP 	grating: tex = 'sin'
225.8092 	EXP 	grating: autoDraw = False
226.0623 	EXP 	window1: recordFrameIntervals = False
226.0635 	DATA 	Keypress: left
226.0768 	EXP 	fixation: autoDraw = False
226.0768 	EXP 	grating: autoDraw = False
226.0770 	EXP 	window1: recordFrameIntervals = False
227.0759 	EXP 	fixation: autoDraw = True
228.0759 	EXP 	fixation: autoDraw = False
228.0759 	EXP 	grating: autoDraw = True
228.0759 	EXP 	grating: tex = 'sin'
228.3760 	EXP 	grating: autoDraw = False
228.4949 	EXP 	window1: recordFrameIntervals = False
228.4959 	DATA 	Keypress: right
228.5096 	EXP 	fixation: autoDraw = False
228.5096 	EXP 	grating: autoDraw = False
228.5097 	EXP 	window1: recordFrameIntervals = False
229.5093 	EXP 	fixation: autoDraw = True
230.5094 	EXP 	fixation: autoDraw = False
230.5094 	EXP 	grating: autoDraw = True
230.5094 	EXP 	grating: tex = 'sin'
230.8096 	EXP 	grating: autoDraw = False
231.0296 	EXP 	window1: recordFrameIntervals = False
231.0308 	DATA 	Keypress: left
231.0442 	EXP 	fixation: autoDraw = False
231.0442 	EXP 	grating: autoDraw = False
231.0444 	EXP 	window1: recordFrameIntervals = False
232.0427 	EXP 	fixation: autoDraw = True
233.0426 	EXP 	fixation: autoDraw = False
233.0426 	EXP 	grating: autoDraw = True
233.0426 	EXP 	grating: tex = 'sin'
233.3430 	EXP 	grating: autoDraw = False
233.7272 	EXP 	window1: recordFrameIntervals = False
233.7279 	DATA 	Keypress: left
233.7426 	EXP 	fixation: autoDraw = False
233.7426 	EXP 	grating: autoDraw = False
233.7427 	EXP 	window1: recordFrameIntervals = False
234.7426 	EXP 	fixation: autoDraw = True
235.7283 	EXP 	grating: autoDraw = True
235.7283 	EXP 	grating: tex = 'sin'
235.7432 	EXP 	fixation: autoDraw = False
236.0279 	EXP 	grating: autoDraw = False
236.3121 	EXP 	window1: recordFrameIntervals = False
236.3132 	DATA 	Keypress: left
236.3264 	EXP 	fixation: autoDraw = False
236.3264 	EXP 	grating: autoDraw = False
236.3266 	EXP 	window1: recordFrameIntervals = False
237.3260 	EXP 	fixation: autoDraw = True
238.3261 	EXP 	fixation: autoDraw = False
238.3261 	EXP 	grating: autoDraw = True
238.3261 	EXP 	grating: tex = 'sin'
238.6262 	EXP 	grating: autoDraw = False
238.7777 	EXP 	window1: recordFrameIntervals = False
238.7784 	DATA 	Keypress: right
238.7928 	EXP 	fixation: autoDraw = False
238.7928 	EXP 	grating: autoDraw = False
238.7929 	EXP 	window1: recordFrameIntervals = False
239.7928 	EXP 	fixation: autoDraw = True
240.7943 	EXP 	grating: autoDraw = True
240.7943 	EXP 	grating: tex = 'sin'
240.8112 	EXP 	fixation: autoDraw = False
241.1095 	EXP 	grating: autoDraw = False
241.1788 	EXP 	window1: recordFrameIntervals = False
241.1799 	DATA 	Keypress: right
241.1932 	EXP 	fixation: autoDraw = False
241.1932 	EXP 	grating: autoDraw = False
241.1934 	EXP 	window1: recordFrameIntervals = False
242.1927 	EXP 	fixation: autoDraw = True
243.1929 	EXP 	fixation: autoDraw = False
243.1929 	EXP 	grating: autoDraw = True
243.1929 	EXP 	grating: tex = 'sin'
243.4930 	EXP 	grating: autoDraw = False
243.7440 	EXP 	window1: recordFrameIntervals = False
243.7445 	DATA 	Keypress: right
243.7595 	EXP 	fixation: autoDraw = False
243.7595 	EXP 	grating: autoDraw = False
243.7597 	EXP 	window1: recordFrameIntervals = False
244.7595 	EXP 	fixation: autoDraw = True
245.7597 	EXP 	grating: autoDraw = True
245.7597 	EXP 	grating: tex = 'sin'
245.7763 	EXP 	fixation: autoDraw = False
246.0599 	EXP 	grating: autoDraw = False
246.1620 	EXP 	window1: recordFrameIntervals = False
246.1631 	DATA 	Keypress: right
246.1765 	EXP 	fixation: autoDraw = False
246.1765 	EXP 	grating: autoDraw = False
246.1767 	EXP 	window1: recordFrameIntervals = False
247.1761 	EXP 	fixation: autoDraw = True
248.1791 	EXP 	fixation: autoDraw = False
248.1791 	EXP 	grating: autoDraw = True
248.1791 	EXP 	grating: tex = 'sin'
248.4931 	EXP 	grating: autoDraw = False
248.7120 	EXP 	window1: recordFrameIntervals = False
248.7132 	DATA 	Keypress: right
248.7265 	EXP 	fixation: autoDraw = False
248.7265 	EXP 	grating: autoDraw = False
248.7267 	EXP 	window1: recordFrameIntervals = False
249.7262 	EXP 	fixation: autoDraw = True
250.7292 	EXP 	fixation: autoDraw = False
250.7292 	EXP 	grating: autoDraw = True
250.7292 	EXP 	grating: tex = 'sin'
251.0433 	EXP 	grating: autoDraw = False
251.5787 	EXP 	window1: recordFrameIntervals = False
251.5798 	DATA 	Keypress: left
251.5932 	EXP 	fixation: autoDraw = False
251.5932 	EXP 	grating: autoDraw = False
251.5934 	EXP 	window1: recordFrameIntervals = False
252.5929 	EXP 	fixation: autoDraw = True
253.5960 	EXP 	fixation: autoDraw = False
253.5960 	EXP 	grating: autoDraw = True
253.5960 	EXP 	grating: tex = 'sin'
253.9098 	EXP 	grating: autoDraw = False
254.4453 	EXP 	window1: recordFrameIntervals = False
254.4465 	DATA 	Keypress: right
254.4599 	EXP 	fixation: autoDraw = False
254.4599 	EXP 	grating: autoDraw = False
254.4600 	EXP 	window1: recordFrameIntervals = False
255.4596 	EXP 	fixation: autoDraw = True
256.4766 	EXP 	fixation: autoDraw = False
256.4766 	EXP 	grating: autoDraw = True
256.4766 	EXP 	grating: tex = 'sin'
256.7765 	EXP 	grating: autoDraw = False
257.1623 	EXP 	window1: recordFrameIntervals = False
257.1634 	DATA 	Keypress: left
257.1766 	EXP 	fixation: autoDraw = False
257.1766 	EXP 	grating: autoDraw = False
257.1768 	EXP 	window1: recordFrameIntervals = False
258.1763 	EXP 	fixation: autoDraw = True
259.1792 	EXP 	fixation: autoDraw = False
259.1792 	EXP 	grating: autoDraw = True
259.1792 	EXP 	grating: tex = 'sin'
259.4931 	EXP 	grating: autoDraw = False
259.6123 	EXP 	window1: recordFrameIntervals = False
259.6134 	DATA 	Keypress: right
259.6268 	EXP 	fixation: autoDraw = False
259.6268 	EXP 	grating: autoDraw = False
259.6270 	EXP 	window1: recordFrameIntervals = False
260.6264 	EXP 	fixation: autoDraw = True
261.6265 	EXP 	fixation: autoDraw = False
261.6265 	EXP 	grating: autoDraw = True
261.6265 	EXP 	grating: tex = 'sin'
261.9265 	EXP 	grating: autoDraw = False
262.0624 	EXP 	window1: recordFrameIntervals = False
262.0636 	DATA 	Keypress: right
262.0767 	EXP 	fixation: autoDraw = False
262.0767 	EXP 	grating: autoDraw = False
262.0769 	EXP 	window1: recordFrameIntervals = False
263.0764 	EXP 	fixation: autoDraw = True
264.0768 	EXP 	fixation: autoDraw = False
264.0768 	EXP 	grating: autoDraw = True
264.0768 	EXP 	grating: tex = 'sin'
264.3766 	EXP 	grating: autoDraw = False
265.0123 	EXP 	window1: recordFrameIntervals = False
265.0135 	DATA 	Keypress: right
265.0267 	EXP 	fixation: autoDraw = False
265.0267 	EXP 	grating: autoDraw = False
265.0269 	EXP 	window1: recordFrameIntervals = False
266.0264 	EXP 	fixation: autoDraw = True
267.0431 	EXP 	fixation: autoDraw = False
267.0431 	EXP 	grating: autoDraw = True
267.0431 	EXP 	grating: tex = 'sin'
267.3433 	EXP 	grating: autoDraw = False
267.6122 	EXP 	window1: recordFrameIntervals = False
267.6134 	DATA 	Keypress: right
267.6267 	EXP 	fixation: autoDraw = False
267.6267 	EXP 	grating: autoDraw = False
267.6269 	EXP 	window1: recordFrameIntervals = False
268.6267 	EXP 	fixation: autoDraw = True
269.6281 	EXP 	grating: autoDraw = True
269.6281 	EXP 	grating: tex = 'sin'
269.6449 	EXP 	fixation: autoDraw = False
269.9434 	EXP 	grating: autoDraw = False
270.0791 	EXP 	window1: recordFrameIntervals = False
270.0802 	DATA 	Keypress: right
270.0934 	EXP 	fixation: autoDraw = False
270.0934 	EXP 	grating: autoDraw = False
270.0936 	EXP 	window1: recordFrameIntervals = False
271.0931 	EXP 	fixation: autoDraw = True
272.1100 	EXP 	fixation: autoDraw = False
272.1100 	EXP 	grating: autoDraw = True
272.1100 	EXP 	grating: tex = 'sin'
272.4100 	EXP 	grating: autoDraw = False
272.5123 	EXP 	window1: recordFrameIntervals = False
272.5134 	DATA 	Keypress: left
272.5267 	EXP 	fixation: autoDraw = False
272.5267 	EXP 	grating: autoDraw = False
272.5269 	EXP 	window1: recordFrameIntervals = False
273.5266 	EXP 	fixation: autoDraw = True
274.5268 	EXP 	grating: autoDraw = True
274.5268 	EXP 	grating: tex = 'sin'
274.5434 	EXP 	fixation: autoDraw = False
274.8268 	EXP 	grating: autoDraw = False
274.9791 	EXP 	window1: recordFrameIntervals = False
274.9804 	DATA 	Keypress: right
274.9935 	EXP 	fixation: autoDraw = False
274.9935 	EXP 	grating: autoDraw = False
274.9937 	EXP 	window1: recordFrameIntervals = False
275.9932 	EXP 	fixation: autoDraw = True
277.0101 	EXP 	fixation: autoDraw = False
277.0101 	EXP 	grating: autoDraw = True
277.0101 	EXP 	grating: tex = 'sin'
277.3100 	EXP 	grating: autoDraw = False
277.4955 	EXP 	window1: recordFrameIntervals = False
277.4966 	DATA 	Keypress: left
277.5101 	EXP 	fixation: autoDraw = False
277.5101 	EXP 	grating: autoDraw = False
277.5103 	EXP 	window1: recordFrameIntervals = False
278.5099 	EXP 	fixation: autoDraw = True
279.5269 	EXP 	fixation: autoDraw = False
279.5269 	EXP 	grating: autoDraw = True
279.5269 	EXP 	grating: tex = 'sin'
279.8269 	EXP 	grating: autoDraw = False
280.1626 	EXP 	window1: recordFrameIntervals = False
280.1637 	DATA 	Keypress: left
280.1769 	EXP 	fixation: autoDraw = False
280.1769 	EXP 	grating: autoDraw = False
280.1770 	EXP 	window1: recordFrameIntervals = False
281.1765 	EXP 	fixation: autoDraw = True
282.1935 	EXP 	fixation: autoDraw = False
282.1935 	EXP 	grating: autoDraw = True
282.1935 	EXP 	grating: tex = 'sin'
282.4934 	EXP 	grating: autoDraw = False
282.5623 	EXP 	window1: recordFrameIntervals = False
282.5634 	DATA 	Keypress: right
282.5768 	EXP 	fixation: autoDraw = False
282.5768 	EXP 	grating: autoDraw = False
282.5769 	EXP 	window1: recordFrameIntervals = False
283.5771 	EXP 	fixation: autoDraw = True
284.5935 	EXP 	fixation: autoDraw = False
284.5935 	EXP 	grating: autoDraw = True
284.5935 	EXP 	grating: tex = 'sin'
284.8936 	EXP 	grating: autoDraw = False
285.1291 	EXP 	window1: recordFrameIntervals = False
285.1302 	DATA 	Keypress: right
285.1436 	EXP 	fixation: autoDraw = False
285.1436 	EXP 	grating: autoDraw = False
285.1438 	EXP 	window1: recordFrameIntervals = False
286.1432 	EXP 	fixation: autoDraw = True
287.1602 	EXP 	fixation: autoDraw = False
287.1602 	EXP 	grating: autoDraw = True
287.1602 	EXP 	grating: tex = 'sin'
287.4601 	EXP 	grating: autoDraw = False
288.0459 	EXP 	window1: recordFrameIntervals = False
288.0470 	DATA 	Keypress: left
288.0603 	EXP 	fixation: autoDraw = False
288.0603 	EXP 	grating: autoDraw = False
288.0605 	EXP 	window1: recordFrameIntervals = False
289.0601 	EXP 	fixation: autoDraw = True
290.0770 	EXP 	fixation: autoDraw = False
290.0770 	EXP 	grating: autoDraw = True
290.0770 	EXP 	grating: tex = 'sin'
290.3769 	EXP 	grating: autoDraw = False
290.5292 	EXP 	window1: recordFrameIntervals = False
290.5302 	DATA 	Keypress: right
290.5436 	EXP 	fixation: autoDraw = False
290.5436 	EXP 	grating: autoDraw = False
290.5437 	EXP 	window1: recordFrameIntervals = False
291.5434 	EXP 	fixation: autoDraw = True
292.5437 	EXP 	fixation: autoDraw = False
292.5437 	EXP 	grating: autoDraw = True
292.5437 	EXP 	grating: tex = 'sin'
292.8435 	EXP 	grating: autoDraw = False
293.2799 	EXP 	window1: recordFrameIntervals = False
293.2810 	DATA 	Keypress: left
293.2944 	EXP 	fixation: autoDraw = False
293.2944 	EXP 	grating: autoDraw = False
293.2946 	EXP 	window1: recordFrameIntervals = False
294.2935 	EXP 	fixation: autoDraw = True
295.2935 	EXP 	fixation: autoDraw = False
295.2935 	EXP 	grating: autoDraw = True
295.2935 	EXP 	grating: tex = 'sin'
295.5936 	EXP 	grating: autoDraw = False
295.6951 	DATA 	Keypress: right
295.7117 	EXP 	window1: recordFrameIntervals = False
295.7269 	EXP 	fixation: autoDraw = False
295.7269 	EXP 	grating: autoDraw = False
295.7270 	EXP 	window1: recordFrameIntervals = False
296.7269 	EXP 	fixation: autoDraw = True
297.7268 	EXP 	grating: autoDraw = True
297.7268 	EXP 	grating: tex = 'sin'
297.7435 	EXP 	fixation: autoDraw = False
298.0272 	EXP 	grating: autoDraw = False
298.2973 	EXP 	window1: recordFrameIntervals = False
298.2983 	DATA 	Keypress: left
298.3119 	EXP 	fixation: autoDraw = False
298.3119 	EXP 	grating: autoDraw = False
298.3121 	EXP 	window1: recordFrameIntervals = False
299.3101 	EXP 	fixation: autoDraw = True
300.3129 	EXP 	fixation: autoDraw = False
300.3129 	EXP 	grating: autoDraw = True
300.3129 	EXP 	grating: tex = 'sin'
300.6270 	EXP 	grating: autoDraw = False
300.8625 	EXP 	window1: recordFrameIntervals = False
300.8636 	DATA 	Keypress: left
300.8772 	EXP 	fixation: autoDraw = False
300.8772 	EXP 	grating: autoDraw = False
300.8773 	EXP 	window1: recordFrameIntervals = False
301.8768 	EXP 	fixation: autoDraw = True
302.8775 	EXP 	grating: autoDraw = True
302.8775 	EXP 	grating: tex = 'sin'
302.8942 	EXP 	fixation: autoDraw = False
303.1788 	EXP 	grating: autoDraw = False
303.2477 	EXP 	window1: recordFrameIntervals = False
303.2487 	DATA 	Keypress: right
303.2622 	EXP 	fixation: autoDraw = False
303.2622 	EXP 	grating: autoDraw = False
303.2624 	EXP 	window1: recordFrameIntervals = False
304.2602 	EXP 	fixation: autoDraw = True
305.2630 	EXP 	fixation: autoDraw = False
305.2630 	EXP 	grating: autoDraw = True
305.2630 	EXP 	grating: tex = 'sin'
305.5771 	EXP 	grating: autoDraw = False
305.9626 	EXP 	window1: recordFrameIntervals = False
305.9637 	DATA 	Keypress: right
305.9772 	EXP 	fixation: autoDraw = False
305.9772 	EXP 	grating: autoDraw = False
305.9774 	EXP 	window1: recordFrameIntervals = False
306.9769 	EXP 	fixation: autoDraw = True
307.9786 	EXP 	grating: autoDraw = True
307.9786 	EXP 	grating: tex = 'sin'
307.9954 	EXP 	fixation: autoDraw = False
308.2940 	EXP 	grating: autoDraw = False
308.3295 	EXP 	window1: recordFrameIntervals = False
308.3306 	DATA 	Keypress: left
308.3440 	EXP 	fixation: autoDraw = False
308.3440 	EXP 	grating: autoDraw = False
308.3442 	EXP 	window1: recordFrameIntervals = False
309.3436 	EXP 	fixation: autoDraw = True
310.3605 	EXP 	fixation: autoDraw = False
310.3605 	EXP 	grating: autoDraw = True
310.3605 	EXP 	grating: tex = 'sin'
310.6605 	EXP 	grating: autoDraw = False
311.0293 	EXP 	window1: recordFrameIntervals = False
311.0303 	DATA 	Keypress: left
311.0439 	EXP 	fixation: autoDraw = False
311.0439 	EXP 	grating: autoDraw = False
311.0441 	EXP 	window1: recordFrameIntervals = False
312.0438 	EXP 	fixation: autoDraw = True
313.0607 	EXP 	fixation: autoDraw = False
313.0607 	EXP 	grating: autoDraw = True
313.0607 	EXP 	grating: tex = 'sin'
313.3607 	EXP 	grating: autoDraw = False
313.5463 	EXP 	window1: recordFrameIntervals = False
313.5475 	DATA 	Keypress: right
313.5607 	EXP 	fixation: autoDraw = False
313.5607 	EXP 	grating: autoDraw = False
313.5608 	EXP 	window1: recordFrameIntervals = False
314.5603 	EXP 	fixation: autoDraw = True
315.5772 	EXP 	fixation: autoDraw = False
315.5772 	EXP 	grating: autoDraw = True
315.5772 	EXP 	grating: tex = 'sin'
315.8772 	EXP 	grating: autoDraw = False
316.0628 	EXP 	window1: recordFrameIntervals = False
316.0639 	DATA 	Keypress: right
316.0772 	EXP 	fixation: autoDraw = False
316.0772 	EXP 	grating: autoDraw = False
316.0774 	EXP 	window1: recordFrameIntervals = False
317.0774 	EXP 	fixation: autoDraw = True
318.0798 	EXP 	fixation: autoDraw = False
318.0798 	EXP 	grating: autoDraw = True
318.0798 	EXP 	grating: tex = 'sin'
318.3940 	EXP 	grating: autoDraw = False
318.6131 	EXP 	window1: recordFrameIntervals = False
318.6143 	DATA 	Keypress: right
318.6274 	EXP 	fixation: autoDraw = False
318.6274 	EXP 	grating: autoDraw = False
318.6275 	EXP 	window1: recordFrameIntervals = False
319.6272 	EXP 	fixation: autoDraw = True
320.6440 	EXP 	fixation: autoDraw = False
320.6440 	EXP 	grating: autoDraw = True
320.6440 	EXP 	grating: tex = 'sin'
320.9439 	EXP 	grating: autoDraw = False
321.0463 	EXP 	window1: recordFrameIntervals = False
321.0474 	DATA 	Keypress: left
321.0606 	EXP 	fixation: autoDraw = False
321.0606 	EXP 	grating: autoDraw = False
321.0608 	EXP 	window1: recordFrameIntervals = False
322.0613 	EXP 	fixation: autoDraw = True
323.0773 	EXP 	fixation: autoDraw = False
323.0773 	EXP 	grating: autoDraw = True
323.0773 	EXP 	grating: tex = 'sin'
323.3774 	EXP 	grating: autoDraw = False
323.5629 	EXP 	window1: recordFrameIntervals = False
323.5640 	DATA 	Keypress: right
323.5774 	EXP 	fixation: autoDraw = False
323.5774 	EXP 	grating: autoDraw = False
323.5776 	EXP 	window1: recordFrameIntervals = False
324.5774 	EXP 	fixation: autoDraw = True
325.5941 	EXP 	fixation: autoDraw = False
325.5941 	EXP 	grating: autoDraw = True
325.5941 	EXP 	grating: tex = 'sin'
325.8940 	EXP 	grating: autoDraw = False
326.1629 	EXP 	window1: recordFrameIntervals = False
326.1639 	DATA 	Keypress: right
326.1774 	EXP 	fixation: autoDraw = False
326.1774 	EXP 	grating: autoDraw = False
326.1776 	EXP 	window1: recordFrameIntervals = False
327.1791 	EXP 	fixation: autoDraw = True
328.1941 	EXP 	grating: autoDraw = True
328.1941 	EXP 	grating: tex = 'sin'
328.2107 	EXP 	fixation: autoDraw = False
328.4941 	EXP 	grating: autoDraw = False
328.5130 	EXP 	window1: recordFrameIntervals = False
328.5142 	DATA 	Keypress: left
328.5275 	EXP 	fixation: autoDraw = False
328.5275 	EXP 	grating: autoDraw = False
328.5277 	EXP 	window1: recordFrameIntervals = False
329.5275 	EXP 	fixation: autoDraw = True
330.5441 	EXP 	fixation: autoDraw = False
330.5441 	EXP 	grating: autoDraw = True
330.5441 	EXP 	grating: tex = 'sin'
330.8441 	EXP 	grating: autoDraw = False
330.9629 	EXP 	window1: recordFrameIntervals = False
330.9640 	DATA 	Keypress: right
330.9774 	EXP 	fixation: autoDraw = False
330.9774 	EXP 	grating: autoDraw = False
330.9776 	EXP 	window1: recordFrameIntervals = False
331.9792 	EXP 	fixation: autoDraw = True
332.9942 	EXP 	grating: autoDraw = True
332.9942 	EXP 	grating: tex = 'sin'
333.0109 	EXP 	fixation: autoDraw = False
333.2942 	EXP 	grating: autoDraw = False
333.4631 	EXP 	window1: recordFrameIntervals = False
333.4643 	DATA 	Keypress: right
333.4775 	EXP 	fixation: autoDraw = False
333.4775 	EXP 	grating: autoDraw = False
333.4777 	EXP 	window1: recordFrameIntervals = False
334.4772 	EXP 	fixation: autoDraw = True
335.4941 	EXP 	fixation: autoDraw = False
335.4941 	EXP 	grating: autoDraw = True
335.4941 	EXP 	grating: tex = 'sin'
335.7942 	EXP 	grating: autoDraw = False
335.9295 	EXP 	window1: recordFrameIntervals = False
335.9306 	DATA 	Keypress: left
335.9441 	EXP 	fixation: autoDraw = False
335.9441 	EXP 	grating: autoDraw = False
335.9443 	EXP 	window1: recordFrameIntervals = False
336.9440 	EXP 	fixation: autoDraw = True
337.9609 	EXP 	fixation: autoDraw = False
337.9609 	EXP 	grating: autoDraw = True
337.9609 	EXP 	grating: tex = 'sin'
338.2609 	EXP 	grating: autoDraw = False
338.6462 	DATA 	Keypress: left
338.6776 	EXP 	fixation: autoDraw = False
338.6776 	EXP 	grating: autoDraw = False
338.7794 	EXP 	window1: mouseVisible = True
